"specificationID","specificationSelector","classID","sectionID","sectionLabel","sectionURL","ruleNumber","ruleTitle","ruleName","ruleID","ruleUID","ruleURL","ruleTargets","ruleClassification","ruleStyle","ruleText","ruleStatus","ruleSelector"
"NDR-3.0","NDR-3_0","NDR","section_11.6.1","Section 11.6.1. Human-readable documentation","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_11.6.1","11-30","Data definition follows 11179-4 recommendations","","rule_11-30","NDR-3.0-rule_11-30","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_11-30","[""REF"",""EXT""]","Constraint","text","Each data definition SHOULD conform to the recommendations for data definitions provided by [ISO 11179-4] Section 5.3, Recommendations.",,"NDR-3_0-rule_11-30"
"NDR-3.0","NDR-3_0","NDR","section_11.6.1.1","Section 11.6.1.1. Data definition opening phrases","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_11.6.1.1","11-31","Standard opening phrase for element","rule-sop-element","rule_11-31","NDR-3.0-rule_11-31","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_11-31","[""REF"",""EXT""]","Constraint","schematron","The data definition for an augmentation point element SHOULD begin with standard opening phrase ""an augmentation point..."".  The data definition for an augmentation element SHOULD begin with the standard opening phrase ""supplements..."" or ""additional information about..."".  The data definition for a metadata element SHOULD begin with the standard opening phrase ""metadata about..."" or ""information that further qualifies..."".  The data defintion for an association element that is not abstract SHOULD begin with the standard opening phrase ""an (optional adjectives) (relationship|association)..."".  The data defintion for an abstract element SHOULD begin with the standard opening phrase ""a data concept..."".  The data defintion for an element with a date representation term SHOULD begin with the standard opening phrase ""a(n?) (optional adjectives) (date|month|year)..."".  The data defintion for an element with a quantity representation term SHOULD begin with the standard opening phrase ""an (optional adjectives) (count|number)..."".  The data defintion for an element with a picture representation term SHOULD begin with the standard opening phrase ""an (optional adjectives) (image|picture|photograph)"".  The data defintion for an element with an indicator representation term SHOULD begin with the standard opening phrase ""true if ...; false (otherwise|if)..."".  The data defintion for an element with an identification representation term SHOULD begin with the standard opening phrase ""(a|an) (optional adjectives) identification..."".  The data defintion for an element with a name representation term SHOULD begin with the standard opening phrase ""(a|an) (optional adjectives) name..."".  The data defintion for an element declaration with a name SHOULD begin with the standard opening phrase ""(a|an)"".",,"NDR-3_0-rule_11-31"
"NDR-3.0","NDR-3_0","NDR","section_11.6.1.1","Section 11.6.1.1. Data definition opening phrases","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_11.6.1.1","11-32","Standard opening phrase for complex type","rule-sop-complex-type","rule_11-32","NDR-3.0-rule_11-32","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_11-32","[""REF"",""EXT""]","Constraint","schematron","The data definition for an association type SHOULD begin with the standard opening phrase ""a datatype for (a relationship|an association)..."".  The data definition for an augmentation type SHOULD begin with the standard opening phrase ""a data type (that supplements|for additional information about)..."".  The data definition for a metadata type SHOULD begin with the standard opening phrase ""a data type for (metdata about|information that further qualifies)..."".  The data definition for a type SHOULD begin with the standard opening phrase ""a data type..."".",,"NDR-3_0-rule_11-32"
"NDR-3.0","NDR-3_0","NDR","section_11.6.1.1","Section 11.6.1.1. Data definition opening phrases","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_11.6.1.1","11-33","Standard opening phrase for simple type","rule-sop-simple-type","rule_11-33","NDR-3.0-rule_11-33","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_11-33","[""REF"",""EXT""]","Constraint","schematron","The data definition for a type SHOULD begin with a standard opening phrase ""a data type..."".",,"NDR-3_0-rule_11-33"
"NDR-3.0","NDR-3_0","NDR","section_11.7.1","Section 11.7.1. xs:schema document element restrictions","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_11.7.1","11-34","Same namespace means same components","","rule_11-34","NDR-3.0-rule_11-34","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_11-34","[""REF"",""EXT""]","Interpretation","text","Two XML Schema documents MUST have the same value for attribute targetNamespace carried by the element xs:schema, if and only if they represent the same set of components.",,"NDR-3_0-rule_11-34"
"NDR-3.0","NDR-3_0","NDR","section_11.7.1","Section 11.7.1. xs:schema document element restrictions","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_11.7.1","11-35","Different version means different view","","rule_11-35","NDR-3.0-rule_11-35","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_11-35","[""REF"",""EXT""]","Interpretation","text","Two XML Schema documents MUST have the same value for attribute targetNamespace carried by the element xs:schema, and different values for attribute version carried by the element xs:schema if and only if they are different views of the same set of components.",,"NDR-3_0-rule_11-35"
"NDR-3.0","NDR-3_0","NDR","section_11.8","Section 11.8. Schema assembly","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_11.8","11-36","Reference schema imports reference schema","","rule_11-36","NDR-3.0-rule_11-36","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_11-36","[""SET""]","Constraint","schematron","A namespace imported as conformant from a reference schema document MUST identify a namespace defined by a reference schema document.",,"NDR-3_0-rule_11-36"
"NDR-3.0","NDR-3_0","NDR","section_11.8","Section 11.8. Schema assembly","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_11.8","11-37","Extension schema document imports reference or extension schema","rule-ext-imports-ext","rule_11-37","NDR-3.0-rule_11-37","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_11-37","[""SET""]","Constraint","schematron","A namespace imported as conformant from an extension schema document MUST identify a namespace defined by a reference schema document or an extension schema document.",,"NDR-3_0-rule_11-37"
"NDR-3.0","NDR-3_0","NDR","section_11.8.1","Section 11.8.1. Supporting namespaces are imported as conformant","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_11.8.1","11-38","Structures imported as conformant","","rule_11-38","NDR-3.0-rule_11-38","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_11-38","[""REF"",""EXT""]","Constraint","schematron","An import of the structures namespace MUST NOT be labeled as an external import.",,"NDR-3_0-rule_11-38"
"NDR-3.0","NDR-3_0","NDR","section_11.8.1","Section 11.8.1. Supporting namespaces are imported as conformant","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_11.8.1","11-39","XML namespace imported as conformant","","rule_11-39","NDR-3.0-rule_11-39","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_11-39","[""REF"",""EXT""]","Constraint","schematron","An import of the XML namespace MUST NOT be labeld as an external import.",,"NDR-3_0-rule_11-39"
"NDR-3.0","NDR-3_0","NDR","section_11.8","Section 11.8. Schema assembly","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_11.8","11-40","Each namespace may have only a single root schema in a schema set","","rule_11-40","NDR-3.0-rule_11-40","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_11-40","[""SET""]","Constraint","schematron","A namespace may appear as a root schema in a schema set only once.",,"NDR-3_0-rule_11-40"
"NDR-3.0","NDR-3_0","NDR","section_11.8","Section 11.8. Schema assembly","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_11.8","11-41","Consistently marked namespace imports","rule-import-is-consistent","rule_11-41","NDR-3.0-rule_11-41","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_11-41","[""REF"",""EXT""]","Constraint","schematron","All xs:import elements that have the same namespace MUST have the same conformance marking via appinfo:externalImportIndicator.",,"NDR-3_0-rule_11-41"
"NDR-3.0","NDR-3_0","NDR","section_12","Section 12. XML instance document rules","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_12","12-1","Instance must be schema-valid","","rule_12-1","NDR-3.0-rule_12-1","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_12-1","[""INS""]","Constraint","text","The XML document MUST be schema-valid, as assessed against a conformant schema document set, composed of authoritative, comprehensive schema documents for the relevant namespaces.",,"NDR-3_0-rule_12-1"
"NDR-3.0","NDR-3_0","NDR","section_12.2","Section 12.2. Reference elements","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_12.2","12-2","Element with structures:ref does not have content","rule-ref-has-no-content","rule_12-2","NDR-3.0-rule_12-2","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_12-2","[""INS""]","Constraint","schematron","An element that has attribute structures:ref MUST NOT have element or text content.",,"NDR-3_0-rule_12-2"
"NDR-3.0","NDR-3_0","NDR","section_12.2","Section 12.2. Reference elements","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_12.2","12-3","Attribute structures:ref must reference structures:id","rule-ref-refs-id","rule_12-3","NDR-3.0-rule_12-3","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_12-3","[""INS""]","Constraint","schematron","The value of an attribute structures:ref MUST match the value of an attribute structures:id of some element in the XML document.",,"NDR-3_0-rule_12-3"
"NDR-3.0","NDR-3_0","NDR","section_12.2","Section 12.2. Reference elements","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_12.2","12-4","Linked elements have same validation root","rule-ref-and-id-have-same-validation-root","rule_12-4","NDR-3.0-rule_12-4","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_12-4","[""INS""]","Constraint","text","Given that:Every element that has an attribute structures:ref MUST have a referencing element validation root that is equal to the referenced element validation root. 
- $element is an element information item 
- $element has attribute structures:ref with value $ref 
- $element has property [validation context] with value called the referencing element validation root 
- $target is an element information item 
- $target has attribute structures:id with value $ref 
- $target has property [validation context] with value called the referenced element validation root",,"NDR-3_0-rule_12-4"
"NDR-3.0","NDR-3_0","NDR","section_12.2","Section 12.2. Reference elements","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_12.2","12-5","Attribute structures:ref references element of correct type","","rule_12-5","NDR-3.0-rule_12-5","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_12-5","[""INS""]","Constraint","text","Given that:Every element that has an attribute structures:ref MUST have a referencing element type definition that is validly derived from the referenced element type definition. 
- $element is an element information item 
- $element has attribute structures:ref with value $ref 
- $element has property [element declaration] with value $element-declaration 
- $element-declaration has property {type definition} with value called the referencing element type definition 
- $target is an element information item 
- $target has attribute structures:id with value $ref 
- $target has property [type definition] with value called the referenced element type definition",,"NDR-3_0-rule_12-5"
"NDR-3.0","NDR-3_0","NDR","section_12.2.1","Section 12.2.1. Reference and content elements have same meaning","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_12.2.1","12-6","Reference and content elements have the same meaning","","rule_12-6","NDR-3.0-rule_12-6","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_12-6","[""INS""]","Interpretation","text","There MUST NOT be any difference in meaning between a relationship established via an element declaration instantiated as a content element and that element declaration instantiated as a reference element.",,"NDR-3_0-rule_12-6"
"NDR-3.0","NDR-3_0","NDR","section_12","Section 12. XML instance document rules","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_12","12-7","Empty content has no meaning","","rule_12-7","NDR-3.0-rule_12-7","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_12-7","[""INS""]","Interpretation","text","Within the instance, the meaning of an element with no content is that additional properties are not asserted. There MUST NOT be additional meaning interpreted for an element with no content.",,"NDR-3_0-rule_12-7"
