"specificationID","sectionID","sectionLabel","sectionURL","ruleNumber","ruleTitle","ruleName","ruleID","ruleURL","ruleTargets","ruleClassification","ruleStyle","ruleText","ruleCurrent"
"NDR-4.0","section_9.2.3.2","Section 9.2.3.2. No attribute value constraints","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.2.3.2","9-58","No fixed values for optional attributes","","rule_9-58","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-58","[""REF"",""EXT""]","Constraint","schematron","This rule does not constrain attribute uses that are required   An element xs:attribute that is not a required attribute use MUST NOT have an attribute {}fixed.",false
"NDR-4.0","section_9.2.4","Section 9.2.4. Notation declaration","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.2.4","9-59","No use of element xs:notation","","rule_9-59","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-59","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:notation.",false
"NDR-4.0","section_9.3.1","Section 9.3.1. Model group","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.3.1","9-60","Model group does not affect meaning","","rule_9-60","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-60","[""EXT""]","Interpretation","text","The use of model groups xs:all, xs:sequence, and xs:choice MUST NOT define the semantics of an instance. The meaning of an element occurrence within an element occurrence MUST be identical, regardless of the model group used to define a schema component.",false
"NDR-4.0","section_9.3.1","Section 9.3.1. Model group","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.3.1","9-61","No xs:all","","rule_9-61","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-61","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:all",false
"NDR-4.0","section_9.3.1.1","Section 9.3.1.1. Sequence","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.3.1.1","9-62","xs:sequence must be child of xs:extension","","rule_9-62","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-62","[""REF""]","Constraint","schematron","An element xs:sequence MUST be a child of element xs:extension.",false
"NDR-4.0","section_9.3.1.1","Section 9.3.1.1. Sequence","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.3.1.1","9-63","xs:sequence must be child of xs:extension or xs:restriction","","rule_9-63","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-63","[""EXT""]","Constraint","schematron","An element xs:sequence MUST be a child of element xs:extension or xs:restriction.",false
"NDR-4.0","section_9.3.1.2","Section 9.3.1.2. Choice","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.3.1.2","9-64","No xs:choice","","rule_9-64","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-64","[""REF""]","Constraint","schematron","The schema MUST NOT contain the element xs:choice",false
"NDR-4.0","section_9.3.1.2","Section 9.3.1.2. Choice","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.3.1.2","9-65","xs:choice must be child of xs:sequence","","rule_9-65","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-65","[""EXT""]","Constraint","schematron","An element xs:choice MUST be a child of element xs:sequence.",false
"NDR-4.0","section_9.3.2.1","Section 9.3.2.1. Sequence cardinality","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.3.2.1","9-66","Sequence has minimum cardinality 1","","rule_9-66","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-66","[""REF"",""EXT""]","Constraint","schematron","An element xs:sequence MUST either not have the attribute {}minOccurs, or that attribute MUST have a value of 1.",false
"NDR-4.0","section_9.3.2.1","Section 9.3.2.1. Sequence cardinality","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.3.2.1","9-67","Sequence has maximum cardinality 1","","rule_9-67","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-67","[""REF"",""EXT""]","Constraint","schematron","An element xs:sequence MUST either not have the attribute {}maxOccurs, or that attribute MUST have a value of 1.",false
"NDR-4.0","section_9.3.2.2","Section 9.3.2.2. Choice cardinality","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.3.2.2","9-68","Choice has minimum cardinality 1","","rule_9-68","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-68","[""EXT""]","Constraint","schematron","An element xs:choice MUST either not have the attribute {}minOccurs, or that attribute MUST have a value of 1.",false
"NDR-4.0","section_9.3.2.2","Section 9.3.2.2. Choice cardinality","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.3.2.2","9-69","Choice has maximum cardinality 1","","rule_9-69","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-69","[""EXT""]","Constraint","schematron","An element xs:choice MUST either not have the attribute {}maxOccurs, or that attribute MUST have a value of 1.",false
"NDR-4.0","section_9.3.4","Section 9.3.4. Wildcard","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.3.4","9-70","No use of xs:any","","rule_9-70","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-70","[""REF""]","Constraint","schematron","The schema MUST NOT contain the element xs:any.",false
"NDR-4.0","section_9.3.4","Section 9.3.4. Wildcard","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.3.4","9-71","No use of xs:anyAttribute","","rule_9-71","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-71","[""REF""]","Constraint","schematron","The schema MUST NOT contain the element xs:anyAttribute.",false
"NDR-4.0","section_9.4","Section 9.4. Identity-constraint definition components","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.4","9-72","No use of xs:unique","","rule_9-72","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-72","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:unique.",false
"NDR-4.0","section_9.4","Section 9.4. Identity-constraint definition components","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.4","9-73","No use of xs:key","","rule_9-73","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-73","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:key.",false
"NDR-4.0","section_9.4","Section 9.4. Identity-constraint definition components","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.4","9-74","No use of xs:keyref","","rule_9-74","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-74","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:keyref.",false
"NDR-4.0","section_9.5.1","Section 9.5.1. Model group definition","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.5.1","9-75","No use of xs:group","","rule_9-75","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-75","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:group.",false
"NDR-4.0","section_9.5.2","Section 9.5.2. Attribute group definition","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.5.2","9-76","No definition of attribute groups","","rule_9-76","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-76","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain an attribute group definition schema component.",false
"NDR-4.0","section_9.6","Section 9.6. Annotation components","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.6","9-77","Comment is not recommended","","rule_9-77","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-77","[""REF"",""EXT""]","Constraint","schematron","An XML Comment is not an XML Schema annotation component; an XML comment SHOULD NOT appear in the schema.",false
"NDR-4.0","section_9.6","Section 9.6. Annotation components","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.6","9-78","Documentation element has no element children","","rule_9-78","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-78","[""REF"",""EXT""]","Constraint","schematron","A child of element xs:documentation MUST be text or an XML comment.",false
"NDR-4.0","section_9.6.1","Section 9.6.1. Application information annotation","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.6.1","9-79","xs:appinfo children are comments, elements, or whitespace","","rule_9-79","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-79","[""REF"",""EXT""]","Constraint","schematron","A child of element xs:appinfo MUST be an element, a comment, or whitespace text.",false
"NDR-4.0","section_9.6.1","Section 9.6.1. Application information annotation","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.6.1","9-80","Appinfo child elements have namespaces","","rule_9-80","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-80","[""REF"",""EXT""]","Constraint","schematron","An element that is a child of xs:appinfo MUST have a namespace name.",false
"NDR-4.0","section_9.6.1","Section 9.6.1. Application information annotation","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.6.1","9-81","Appinfo descendants are not XML Schema elements","","rule_9-81","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-81","[""REF"",""EXT""]","Constraint","schematron","An element with a namespace name of xs: MUST NOT have an ancestor element xs:appinfo.",false
"NDR-4.0","section_9.7","Section 9.7. Schema as a whole","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.7","9-82","Schema has data definition","rule-schema-has-dd","rule_9-82","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-82","[""REF"",""EXT""]","Constraint","schematron","An element xs:schema MUST have a data definition.",false
"NDR-4.0","section_9.7","Section 9.7. Schema as a whole","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.7","9-83","Schema document defines target namespace","","rule_9-83","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-83","[""REF"",""EXT""]","Constraint","schematron","The schema MUST define a target namespace.",false
"NDR-4.0","section_9.7","Section 9.7. Schema as a whole","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.7","9-84","Target namespace is absolute URI","","rule_9-84","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-84","[""REF"",""EXT""]","Constraint","text","The value of the attribute targetNamespace MUST match the production <absolute-URI> as defined by RFC 3986.",false
"NDR-4.0","section_9.7","Section 9.7. Schema as a whole","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.7","9-85","Schema has version","","rule_9-85","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-85","[""REF"",""EXT""]","Constraint","schematron","An element xs:schema MUST have an attribute {}version that MUST NOT be empty.",false
"NDR-4.0","section_9.7","Section 9.7. Schema as a whole","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.7","9-86","No disallowed substitutions","","rule_9-86","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-86","[""REF""]","Constraint","schematron","An element xs:schema MUST NOT have an attribute {}blockDefault.",false
"NDR-4.0","section_9.7","Section 9.7. Schema as a whole","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.7","9-87","No disallowed derivations","","rule_9-87","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-87","[""REF""]","Constraint","schematron","An element xs:schema MUST NOT have an attribute {}finalDefault.",false
"NDR-4.0","section_9.8","Section 9.8. Schema assembly","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.8","9-88","No use of xs:redefine","","rule_9-88","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-88","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:redefine.",false
"NDR-4.0","section_9.8","Section 9.8. Schema assembly","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.8","9-89","No use of xs:include","","rule_9-89","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-89","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:include.",false
"NDR-4.0","section_9.8","Section 9.8. Schema assembly","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_9.8","9-90","xs:import must have namespace","","rule_9-90","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_9-90","[""REF"",""EXT""]","Constraint","schematron","An element xs:import MUST have an attribute {}namespace.",false
